,tweet_id,text,query,user_id,user_name,follower_count,user_tweet_count,likes,retweets,location_name,latitude,longitude,user_location,date
10150,1.35E+18,if the rioting mob is waving a flag with an incumbent presidents name on it and wearing official hats from the presidents campaign and demanding that the president be kept in control of the nation despite losing an election theyre not anarchists,president,176986213,,441,59692,0,3474,,NA,NA,DE,1/6/21
10151,1.35E+18,breaking presidentelect biden is expected to make a statement soon,president,7.13E+17,,425,68960,0,1792,,NA,NA,,1/6/21
10152,1.35E+18,president trump implored ardent supporters at a rally wednesday behind the white house to walk to the capitol building and show strength and fight many of them have and some breached the capitol wednesday afternoon,president,136717989,,29,1218,0,2571,,NA,NA,,1/6/21
10153,1.35E+18,unlike state governors the dc mayor cannot deploy the dc national guard only the president can,president,7.08E+17,,105114,8289,0,440,,NA,NA,DC,1/6/21
10154,1.35E+18,president trump incited a mob to storm the capitol to overturn the results of an american election thats not an exaggeration dont tell me this has not been a coup attempt dont tell me trump is not an enemy of the united states he has been since day 1,president,149545421,,290,30923,0,12846,,NA,NA,,1/6/21
10155,1.35E+18,as senators were hustled into the capitol basement by uniformed police officers senator mitt romney republican of utah summoned a reporter this is what the president has caused today this insurrection romney said,president,258873196,,1596,205706,0,2590,,NA,NA,MD,1/6/21
10156,1.35E+18,finally we the people are standing up for ourselves we have been beaten down by maggot democrats for more than four years they attacked our president destroyed our heritage and history disrupted our lives and festered our country hear us now enjoy the movie viva la trump,president,1.32E+18,,2,230,0,0,,NA,NA,,1/6/21
10157,1.35E+18,nazi flags and confederate flags are flying at the us capitol as part of a riot incited by the president is really a combination of words,president,117574573,,43,10111,0,8868,,NA,NA,NY,1/6/21
10158,1.35E+18,im in the capitol im safe and my team and i are sheltering in place the president of the united states has incited a riot that has now stormed the capitol there are rioters roaming the halls of the capitol i saw them with my own eyes our country deserves better,president,87267645,,487,8241,0,16839,,NA,NA,,1/6/21
10159,1.35E+18,i am safe in a secure location the president of the united states is inciting a coup we will not be intimidated we will not be deterred,president,44403425,,132,16228,0,1762,,NA,NA,,1/6/21
10160,1.35E+18,republican rep mike gallagher on cnn right now i have not seen anything like this since i deployed to iraq the president needs to call it off call this off mr president call this off,president,2791953405,,1068,378579,0,350,,NA,NA,,1/6/21
10161,1.35E+18,ahem yeah this is president trump bigly yes launch everything at israel yes thats an order based,president,1.30E+18,,694,2641,0,1026,,NA,NA,,1/6/21
10162,1.35E+18,this is a particularly hard day for many of us who migrated to the us from nondemocratic countries it is so hard to accept that the president of the us is the biggest threat to the american democracy,president,16065075,,110,3005,0,84,,NA,NA,AL,1/6/21
10163,1.35E+18,no other way to say it the president turned a mob loose on the us capitol,president,1401422012,,2138,57395,0,16110,,NA,NA,NV,1/6/21
10164,1.35E+18,blm was protesting innocent lives that were lost at the hands of law enforcement these mfs breaking into the capitol bc their president lost the election 837382 times not the same at all,president,1.33E+18,,12,201,0,127,,NA,NA,,1/6/21
10165,1.35E+18,this is the us capitol right now this is what the words and actions of president trump have yielded,president,249199094,,82,4298,0,1088,,NA,NA,,1/6/21
10166,1.35E+18,this is where take him seriously not literally leads days of the president urging supporters to cancel the election certification with a wild protest and republicans humoring him until guns are drawn in the capitol congratulations,president,84465456,,1000,25529,0,2558,,NA,NA,ME,1/6/21
10167,1.35E+18,in other nations when demonstrators urged by a cornered president try to take over the capital building its called a coup nothing else,president,630777329,,946,48217,0,6699,,NA,NA,CA,1/6/21
10168,1.35E+18,the president needs to stop this protesting is one thing but this getting dangerous never thought i would see people storming the us capital,president,150101603,,18,13403,0,0,,NA,NA,WI,1/6/21
10169,1.35E+18,as a congressional intern i remember being briefed on lockdown procedure if an act of terror were to take place at the us capitol its despicable that this violence is being encouraged by the president,president,233401294,,847,2669,0,2,,NA,NA,CA,1/6/21
10170,1.35E+18,updated protesters supporting president donald trump were seen inside the senate chamber after storming the us capitol one got up on the dais and yelled trump won that election,president,14708814,hartford courant,164929,138565,3,1,,NA,NA,CT,1/6/21
10171,1.35E+18,the dc national guard is not controlled by the mayor its controlled by the president the lack of a military response right now is a failure by the federal government to respond to an assault on one of its most important institutions engaging in its most important duty,president,1.32E+18,,41,27419,0,15896,,NA,NA,,1/6/21
10172,1.35E+18,if you dont know the difference between people protesting police brutalityhundreds of years of racism and people storming the capitol of the united states to disrupt the certification of an election bc of a conspiracy theory the president of the us created i cant help you,president,9.89E+17,,1514,200653,0,5675,,NA,NA,,1/6/21
10173,1.35E+18,call me oldfashioned but when armed insurgents breach the capitol building at the request of a president id call it an attempted coup,president,565080142,,1666,34714,0,30049,,NA,NA,NY,1/6/21
10174,1.35E+18,when you take an oath to serve and defend the constitution that doesnt include doing the bidding of a defeated president our democracy is stronger than donald trumps enablers the vote of the people will prevail traitortrump serveanddefend,president,192344443,,821,69923,0,5617,,NA,NA,CA,1/6/21
10175,1.35E+18,the president is inciting domestic terrorism im safe but this is a sad day for america,president,99824499,,205,15566,0,762,,NA,NA,,1/6/21
10176,1.35E+18,president commands ng in dc,president,301131496,,3148,137232,2,0,,NA,NA,,1/6/21
10177,1.35E+18,anyone elected to the house or senate who is challenging the results of the presidential election in congress are part of this attempted coup inspired by the president and they should resign this is an insurrection,president,624760483,,38,14113,0,2885,,NA,NA,,1/6/21
10178,1.35E+18,without battin an eyelash arrest the president,president,8.12E+17,,37,18598,0,617,,NA,NA,,1/6/21
10179,1.35E+18,and one protest was because a black man was murdered by a cop for the world to see the other is because a racist homophobic president said biden stole the election when he lost the popular and electoral vote,president,283184357,,507,28305,0,1,,NA,NA,VA,1/6/21
10180,1.35E+18,in other nations when demonstrators urged by a cornered president try to take over the capital building its called a coup nothing else,president,1031091535,,174,30467,0,6699,,NA,NA,,1/6/21
10181,1.35E+18,nazi flags and confederate flags are flying at the us capitol as part of a riot incited by the president is really a combination of words,president,143894806,,491,11038,0,8868,,NA,NA,,1/6/21
10182,1.35E+18,i am safe we are sheltering in place make no mistake president trump and his enablers are directly responsible for this violence,president,7.68E+17,,645,17761,0,8443,,NA,NA,,1/6/21
10183,1.35E+18,worst president in american history,president,21051727,,349,10709,0,118,,NA,NA,OR,1/6/21
10184,1.35E+18,youre under arrest and biden is still going to be president,president,1.13E+18,,100,483,0,0,,NA,NA,NC,1/6/21
10185,1.35E+18,if youre not sure about what this is playing out here is how the headline would be written if it were happening overseas presidents party attempts coup as his supporters try to storm capitol to keep trump in power,president,1.01E+18,,428,3086,0,1543,,NA,NA,,1/6/21
10186,1.35E+18,the dc national guard is not controlled by the mayor its controlled by the president the lack of a military response right now is a failure by the federal government to respond to an assault on one of its most important institutions engaging in its most important duty,president,163247004,,1277,14061,0,15896,,NA,NA,MI,1/6/21
10187,1.35E+18,i always dismissed trumps insane election conspiracy theories as a kabuki dance for political positioning but the capitol hill riot today shows that the presidents words have meaning trumps insanity cost gop control of the senate both literally and figuratively he has to go,president,921460356,,12750,367805,0,13,,NA,NA,DE,1/6/21
10188,1.35E+18,im currently in lockdown in the house chamber as the president of the united states incites his supporters to violence and to storm the capitol this is the outcome of trumps presidency,president,1.33E+18,,36,440,0,10463,,NA,NA,,1/6/21
10189,1.35E+18,if you dont know the difference between people protesting police brutalityhundreds of years of racism and people storming the capitol of the united states to disrupt the certification of an election bc of a conspiracy theory the president of the us created i cant help you,president,1836942859,,306,18545,0,5675,,NA,NA,,1/6/21
10190,1.35E+18,scary to think that we almost elected a president who sent work emails from her personal account,president,2444486912,,18,294,0,195,,NA,NA,,1/6/21
10191,1.35E+18,president baby man say wha,president,29914035,,189,2543,0,0,,NA,NA,TX,1/6/21
10192,1.35E+18,terrorist attack against us congress has been incited by the president of the united states,president,3374229492,,146,1659,0,15336,,NA,NA,,1/6/21
10193,1.35E+18,a supporter of president donald trump sits inside the office of speaker of the house nancy pelosi as he protests inside the us capitol more photos,president,9.12E+17,,556,7060,0,2196,,NA,NA,MD,1/6/21
10194,1.35E+18,this isnt a peaceful protest this is an attack on our democracy and domestic terrorism to try to stop certifying elections this should be treated as a coup led by a president that will not be peacefully removed from power,president,4147041573,,36,426,0,2416,,NA,NA,,1/6/21
10195,1.35E+18,actually that was at the lincoln memorial which houses a statue and not members of congress counting electoral votes for the next president,president,291763649,,419,130473,0,1009,,NA,NA,,1/6/21
10196,1.35E+18,big protest in dc on january 6th be there will be wild tweeted the president of the united states on december 19 he is responsible for the appalling violence at the capitol today,president,1.28E+18,,528,30664,0,4684,,NA,NA,TX,1/6/21
10197,1.35E+18,the house should impeach the president and the senate should remove him as soon as order is restored,president,1.32E+18,,23,4538,0,13435,,NA,NA,,1/6/21
10198,1.35E+18,the president directly controls the federal national guard and is refusing to deploy them to congress to stop a violent attack on the capitol he must be removed right now,president,7.70E+17,,95,5297,0,2113,,NA,NA,,1/6/21
10199,1.35E+18,the president unleashed fascist thugs on the capitol to attempt a coup and theyredoing what he asked,president,1716637651,,54,9510,0,12937,,NA,NA,,1/6/21
10200,1.35E+18,this is what the president has caused today this insurrection romney said,president,37767153,,1045,5308,1,0,,NA,NA,CA,1/6/21
10201,1.35E+18,ladies and gentlemen the president of the united states that enabled and motivated a violent crowd of his supporters is now trying to make it look like he doesnt encourage violence this is not peaceful he is responsible he is not lawamprder,president,8.43E+17,,524,34805,0,675,,NA,NA,FL,1/6/21
10202,1.35E+18,senate majority leader mitch mcconnell delivered a forceful rebuke of president trumps baseless claims of widespread election fraud warning republicans of the damage their efforts to try to overturn joe bidens election could do to democracy,president,1005675566,,2453,389018,0,93,,NA,NA,IL,1/6/21
10203,1.35E+18,i would say that our president is a modernday cornelius sulla but that would imply that he actually had the guts to fight his own battles,president,1088019962,,1185,83217,2,0,,NA,NA,,1/6/21
10204,1.35E+18,i was joking with a patient today whos also a politician that america doesnt deserve donald trump can you imagine him as a president in africa,president,268341864,,493,13027,0,0,,NA,NA,,1/6/21
10205,1.35E+18,1814 british burn our capitol 1864 union forces repel confederate effort to invade washington 1998 2 capitol police officers shot to death 2001 fourth plane flown by 911 hijackers targets capitol 2021 rightwing extremistsgoaded by president trumpoccupy our capitol,president,91775989,,89,1392,0,519,,NA,NA,,1/6/21
10206,1.35E+18,the president of the united states incited all of this,president,1.30E+18,,10,922,0,26253,,NA,NA,CA,1/6/21
10207,1.35E+18,lets note that when did a sitin in pelosis office it was perfectly peaceful and political when the rightwing went into the capitol they have to hide the vice president because he might be killed by his own presidents supporters,president,2465269334,,170,9049,0,818,,NA,NA,MA,1/6/21
10208,1.35E+18,update supporters of president trump breached the senate chamber and broke through glass doors to the house chamber lawmakers from both chambers were evacuated to undisclosed locations,president,8.80E+17,,44,3596,0,225,,NA,NA,,1/6/21
10209,1.35E+18,please mr president i have to talk to you on twitter to try and get you to restore order re rubio et al trying to get trump to control the current chaos when you ignored the signs what did you think was going to happen,president,90679406,,1273,7081,1,0,"Joplin, MO",-94.579066,37.019415,MO,1/6/21
10210,1.35E+18,the us is experiencing a direct physical attack on our democracy that was egged on by the president of the united states this wasnt just foreseeable it was foreseen we watched it unfold stepbystep and when we raised the alarm we were accused of tds,president,1.01E+18,,232,1182,0,3729,,NA,NA,MD,1/6/21
10211,1.35E+18,not good a president incites that sort of thing,president,65224333,,2574,109196,1,0,,NA,NA,,1/6/21
10212,1.35E+18,if you dont know the difference between people protesting police brutalityhundreds of years of racism and people storming the capitol of the united states to disrupt the certification of an election bc of a conspiracy theory the president of the us created i cant help you,president,2733822833,,3299,52444,0,5675,,NA,NA,NY,1/6/21
10213,1.35E+18,call it off mr president we need you to call it off a republican supporter of the president on cnn right now,president,48254999,,9619,166116,0,814,,NA,NA,,1/6/21
10214,1.35E+18,we are now witnessing a primal threat to our democracy constitutional remedies may include 25th amendment and impeachment and removal of the president,president,919463268,,22363,131991,0,4596,,NA,NA,CA,1/6/21
10215,1.35E+18,we are now witnessing a primal threat to our democracy constitutional remedies may include 25th amendment and impeachment and removal of the president,president,322881819,,4093,497983,0,4596,,NA,NA,,1/6/21
10216,1.35E+18,this is a coup by white supremacist terrorists aided by a white supremacist president and white supremacists in congress call it what it is ffs,president,1138418539,,207,604,0,346,,NA,NA,MD,1/6/21
10217,1.35E+18,this is where take him seriously not literally leads days of the president urging supporters to cancel the election certification with a wild protest and republicans humoring him until guns are drawn in the capitol congratulations,president,237631251,,199,14425,0,2558,,NA,NA,NM,1/6/21
10218,1.35E+18,finsima la carta i do not believe that the founders of our country intended to invest de vice president with the unilateral authority,president,242020499,,3281,13268,0,18,,NA,NA,,1/6/21
10219,1.35E+18,for those worrying about the legal implications dont trumps term ends on january 20 if he isnt removed before then congress will certify biden as soon as it can assemble and in the 000000000001 chance it cant assemble before then pelosi would become acting president,president,1428567474,,176,1876,0,375,,NA,NA,,1/6/21
10220,1.35E+18,this is not about polarization or division or partisanship this is a fascist movement acting at the direction of the president of the united states who has been enabled at every turn by a major american political party,president,1445424600,,27,11399,0,5742,,NA,NA,,1/6/21
10221,1.35E+18,hes not a president hes a dictator,president,1.33E+18,,3,76,25,0,,NA,NA,,1/6/21
10222,1.35E+18,the president invited them,president,144402222,,14395,387933,0,919,,NA,NA,CA,1/6/21
10223,1.35E+18,rep elissa slotkin on the capitol protests this was instigated and perpetuated by the leaders she adds we all heard the president today,president,70283054,,1300,186419,0,1522,,NA,NA,USA,1/6/21
10224,1.35E+18,i am safe in a secure location the president of the united states is inciting a coup we will not be intimidated we will not be deterred,president,587549380,,25,387,0,1762,,NA,NA,,1/6/21
10225,1.35E+18,happening where leaders country were conducting appropriate transfer of power just couple hours ago our president incited a mob to raid the halls of our democracy trump said he would walk with them this would be what a coup insurrection if not usa wed be calling it that,president,333014276,,7362,308930,0,223,,NA,NA,NE,1/6/21
10226,1.35E+18,this was the scene outside of the white house on monday as police used tear gas and flash grenades to clear out peaceful protesters so president trump could visit the nearby st johns church where there was a parish house basement fire sunday night,president,277672311,,258,6732,0,7233,,NA,NA,,1/6/21
10227,1.35E+18,president harris is salivating at how many members of the opposition shes going to get to put into the clink in a few days,president,1.29E+18,,455,3036,8,3,,NA,NA,,1/6/21
10228,1.35E+18,i think ill go ahead and focus on the facists storming the steps of our government demanding that a dictator be seated as president but sure you do you,president,283576820,,517,222962,0,10,,NA,NA,DC,1/6/21
10229,1.35E+18,this is on you when you tell ignorant gullible people that an election should be overturned and their president tells them to stand by this is what happens this is on you,president,9.41E+17,,62,6878,0,17,,NA,NA,CA,1/6/21
10230,1.35E+18,big protest in dc on january 6th be there will be wild tweeted the president of the united states on december 19 he is responsible for the appalling violence at the capitol today,president,33392771,,205,56586,0,4684,,NA,NA,,1/6/21
10231,1.35E+18,not one red state will recognize that phoney president elect biden,president,1.19E+18,,3,111,0,0,,NA,NA,,1/6/21
10232,1.35E+18,rep mike gallagher rwi the president needs to call it off call it off call it off its over the election is over and the objectors need to stop meddling with the primal forces of our democracy here,president,169339752,,460,39436,0,208,,NA,NA,DC,1/6/21
10233,1.35E+18,this is an attempted coup fueled by the president of the united states this is not a protest its violent farright extremism and its endangering lives and our democracy at the capitol right now,president,8.20E+17,,494,141698,0,1153,,NA,NA,WI,1/6/21
10234,1.35E+18,lets not forget that these rioters are being motivated by a mountain of lies told by the president over an election he decisively lost words have consequences,president,3669631,,362,29519,0,412,,NA,NA,AL,1/6/21
10235,1.35E+18,whats happening right now in washington dc at the presidents urging is not okay i trust our democracy our institutions this will be resolved praying for law enforcement and legislators and leaders managing a volatile situation unbelievable,president,35830238,,19553,12506,0,147,,NA,NA,KS,1/6/21
10236,1.35E+18,my god trump supporters have stormed the us capitol building never seen anything like this scary situation all driven by president insane behaviour amp rhetoric shameful,president,297647866,,394,32260,0,1160,,NA,NA,,1/6/21
10237,1.35E+18,the president tweeted this additional incitement after he watched a mob acting in his name invade the capitol to disrupt debate impeach him again remove him this time,president,14871594,,26,2135,0,832,,NA,NA,,1/6/21
10238,1.35E+18,lets say it the president intentionally and explicitly demanded a violent mob storm the center of government to force legislators to keep him in office in defiance of the constitution and the will of the countrys voters,president,5156661,,176,4370,0,12738,,NA,NA,,1/6/21
10239,1.35E+18,for all of american history people will remember that this was the day that we lost the capital to domestic terrorists incited by the president this is a historic day capital police are currently trying to retake the capital think about that,president,573901167,,163,8756,0,28,,NA,NA,UT,1/6/21
10240,1.35E+18,devendra fadnavis must be wondering if it is a good time to sneak in and take oath as the president of us,president,7.79E+17,,443,8162,0,790,,NA,NA,,1/6/21
10241,1.35E+18,arrest the president,president,369940430,,745,3967,0,12148,,NA,NA,,1/6/21
10242,1.35E+18,while the president told protestors to go the capitol we should not forget the local and state leaders governors lawmakers who all fed into this by intentionally fanning the fames of bs election fraud claims or fecklessly staying quiet,president,61081682,,504,18594,0,36,,NA,NA,,1/6/21
10243,1.35E+18,for those asking why there isnt a large national guard presence on the hill the dc guard is the only guard unit over which local officials have no direct authority its the president who can order them or the regular army inand to his everlasting ignominy he hasnt,president,48521270,,180,6955,0,1147,,NA,NA,,1/6/21
10244,1.35E+18,real quick anyone know what you call it when supporters of a sitting president storm a legislature building to disrupt the process of formalizing victory for an opponent,president,1.34E+18,,87,29,0,224,,NA,NA,,1/6/21
10245,1.35E+18,terrorist attack against us congress has been incited by the president of the united states,president,1700334174,,421,53280,0,15336,,NA,NA,,1/6/21
10246,1.35E+18,president trump can stop this and so far he refuses,president,87437141,,37,4874,0,337,,NA,NA,,1/6/21
10247,1.35E+18,im in the capitol im safe and my team and i are sheltering in place the president of the united states has incited a riot that has now stormed the capitol there are rioters roaming the halls of the capitol i saw them with my own eyes our country deserves better,president,449989526,,197,30001,0,16839,,NA,NA,,1/6/21
10248,1.35E+18,after years of radicalizing his fascist supporters president trump has incited a terrorist attack on the congress of the united states coupattempt,president,1.17E+18,,307,3965,0,325,,NA,NA,USA,1/6/21
10249,1.35E+18,donald trump is a traitor to his country and needs to be relieved as president immediately kidvicious,president,1934787661,,44612,230692,0,1117,,NA,NA,CA,1/6/21
10250,1.35E+18,rep mike gallagher r a trump supporter on cnn right now call it off mr president call it off call it off its over says he hasnt seen anything like this since he was deployed in iraq,president,437512897,,195,6583,0,291,,NA,NA,,1/6/21
10251,1.35E+18, this isnt just happening today this is a long history of consistent behavior by the president and so this comes as the last ugly sentence in a long series of chapters between president and this kind of behavior this is just the ugliest manifestation of it,president,16334281,cbs4 miami,105477,208080,0,464,,NA,NA,,1/6/21
10252,1.35E+18,yea all all this other shit he been right about lets drag him bout the president winning and he said there will not be a president,president,9.49E+17,,31,2323,2,0,,NA,NA,,1/6/21
10253,1.35E+18,you will never be president you will be lucky to be a senator next week,president,720903535,,290,3010,0,0,,NA,NA,,1/6/21
10254,1.35E+18,the craziest thing is tomorrow trump will still be president after encouraging a straight up insurrection against his own country,president,16819263,insanul ahmed,8549,76973,37,15,,NA,NA,NY,1/6/21
10255,1.35E+18,im in the capitol im safe and my team and i are sheltering in place the president of the united states has incited a riot that has now stormed the capitol there are rioters roaming the halls of the capitol i saw them with my own eyes our country deserves better,president,269570589,,736,85941,0,16839,,NA,NA,MA,1/6/21
10256,1.35E+18,breaking us vp mike pence and the president pro tempore of the senate charles grassley have been taken to a secure location within the capitol,president,349570218,,519,35087,0,648,,NA,NA,,1/6/21
10257,1.35E+18,the barbie girl minister aspires to be the first sa female president with this disgusting attitude,president,52521349,,320,10896,0,135,,NA,NA,,1/6/21
10258,1.35E+18,call it off mr president we need you to call it off a republican supporter of the president on cnn right now,president,174137795,,13263,164774,0,814,,NA,NA,,1/6/21
10259,1.35E+18,big protest in dc on january 6th be there will be wild tweeted the president of the united states on december 19 he is responsible for the appalling violence at the capitol today,president,20552595,,155,1055,0,4684,,NA,NA,CA,1/6/21
10260,1.35E+18,this is a coup detat attempted by the president of the united states,president,1.01E+18,,82,4975,0,22136,,NA,NA,CO,1/6/21
10261,1.35E+18,the house should impeach the president and the senate should remove him as soon as order is restored,president,1.32E+18,,31,3083,0,13435,,NA,NA,,1/6/21
10262,1.35E+18,rep mike gallagher rwi on cnn right now the president needs to call it off call it off its over,president,1.21E+18,,14,367,0,3308,,NA,NA,USA,1/6/21
10263,1.35E+18,we are now witnessing a primal threat to our democracy constitutional remedies may include 25th amendment and impeachment and removal of the president,president,9.38E+17,,16,1169,0,4596,,NA,NA,,1/6/21
10264,1.35E+18,where are the rubber bullets wheres the tear gas nonstop violence against peaceful protestors all year long but no response to armed thugs storming the capitol egged on by a president and 13 senators,president,412802265,,404,8487,0,328,,NA,NA,,1/6/21
10265,1.35E+18,the law and order president incited this coup attempt,president,1945609357,,146,9948,0,2448,,NA,NA,,1/6/21
10266,1.35E+18,nazi flags and confederate flags are flying at the us capitol as part of a riot incited by the president is really a combination of words,president,2176459577,,324,2174,0,8868,,NA,NA,,1/6/21
10267,1.35E+18,i just had to evacuate my office because of a pipe bomb reported outside supporters of the president are trying to force their way into the capitol and i can hear what sounds like multiple gunshots 12,president,146735282,,1037,71081,0,22715,,NA,NA,GA,1/6/21
10268,1.35E+18,the president of the united states fomenting insurrection a dark day in our history,president,492643594,,1232,184709,0,70,,NA,NA,PA,1/6/21
10269,1.35E+18,if the rioting mob is waving a flag with an incumbent presidents name on it and wearing official hats from the presidents campaign and demanding that the president be kept in control of the nation despite losing an election theyre not anarchists,president,62909188,,1616,1048,0,3474,,NA,NA,CA,1/6/21
10270,1.35E+18,we have been evacuated from the house chamber and moved to a safe location this isnt a protest this is an attempted coup i never thought wed see such anarchy spurred by our own president,president,1.34E+18,,341,3821,0,1104,,NA,NA,,1/6/21
10271,1.35E+18,rep elissa slotkin on the capitol protests this was instigated and perpetuated by the leaders she adds we all heard the president today,president,579188949,,2252,409484,0,1522,,NA,NA,,1/6/21
10272,1.35E+18,a women has been mortally wounded because our president refused to concede to the election results,president,2965550645,,1710,31035,5,0,,NA,NA,NJ,1/6/21
10273,1.35E+18, summoned me as lawmakers and press arrived at a secure location this is what the president has caused today this insurrection he said w fury in his voice,president,1334261346,,4058,129865,0,26893,,NA,NA,,1/6/21
10274,1.35E+18,as for the electoral college vote shut it down and name president trumps reign of terror is over,president,14957835,ari bendersky,7191,10425,1,0,,NA,NA,,1/6/21
10275,1.35E+18,because washington dc is not a state its mayor cannot deploy the dc national guard only the president has the power to do that,president,1010039168,,39,853,0,658,,NA,NA,,1/6/21
10276,1.35E+18,who is the other side america this is terrorism and you and the outgoing president incited it,president,595613875,mary delach leonard,821,4080,1,0,,NA,NA,,1/6/21
10277,1.35E+18,because washington dc is not a state its mayor cannot deploy the dc national guard only the president has the power to do that,president,226910550,,4767,33369,0,658,,NA,NA,,1/6/21
10278,1.35E+18,terrorist attack against us congress has been incited by the president of the united states,president,8.25E+17,,127,13506,0,15336,,NA,NA,,1/6/21
10279,1.35E+18,finally an npr reporter who was there 2 decades of experience has seen thousands of protests never like this sue davis speaker pelosi has also requested national guard trump fomenting violence but outcome not in doubt biden will be president harris will be vice pres,president,912975337,,1432,198771,2,1,,NA,NA,,1/6/21
10280,1.35E+18,then the president yelled at staff that he didnt like the way the rally looked then he went back to the white house where hes been and refusing to denounce the violence,president,735525498,,147,4702,0,1698,,NA,NA,,1/6/21
10281,1.35E+18,as someone who has served on your trust and safety board since its inception and counseled you since 2009 time is now to suspend president trumps account he has deliberately incited violence causing mayhem with his lies and threats,president,859159645,,69,5564,0,3346,,NA,NA,,1/6/21
10282,1.35E+18,it took longer than four years and more than one president to make the republican party base insane,president,2232542521,,429,4159,0,20,,NA,NA,,1/6/21
10283,1.35E+18,you are responsible for this president trump history will never forget the damage caused today and your role in it a big shame this is no democracy any more this is a banana republic,president,3657195981,,200,1032,0,0,,NA,NA,,1/6/21
10284,1.35E+18,hi would you like to help the us president slow his calls to treason,president,1.16E+18,,456,5017,0,15,,NA,NA,,1/6/21
10285,1.35E+18,because washington dc is not a state its mayor cannot deploy the dc national guard only the president has the power to do that,president,976095690,,31246,41158,0,658,,NA,NA,,1/6/21
10286,1.35E+18,im in the capitol im safe and my team and i are sheltering in place the president of the united states has incited a riot that has now stormed the capitol there are rioters roaming the halls of the capitol i saw them with my own eyes our country deserves better,president,2274924938,,233,9866,0,16837,,NA,NA,MI,1/6/21
10287,1.35E+18,im in the capitol im safe and my team and i are sheltering in place the president of the united states has incited a riot that has now stormed the capitol there are rioters roaming the halls of the capitol i saw them with my own eyes our country deserves better,president,475596241,,633,3291,0,16837,,NA,NA,IL,1/6/21
10288,1.35E+18, you are currently still president and could do something about whats happening in the capital but you wont because you are a fullblown narcissist that is reveling in this chaos that youve caused karma,president,3300665018,,1341,5856,0,3,,NA,NA,AR,1/6/21
10289,1.35E+18,rep elissa slotkin tells that we are going to depend on the chairman of the joint chiefs of staff because the president is going to get even crazier in the next two weeks,president,110790607,,30148,113830,0,806,,NA,NA,TX,1/6/21
10290,1.35E+18,rep mike gallagher rwi the president needs to call it off call it off call it off its over the election is over and the objectors need to stop meddling with the primal forces of our democracy here,president,1.29E+18,,43,2007,0,208,,NA,NA,,1/6/21
10291,1.35E+18,im currently in lockdown in the house chamber as the president of the united states incites his supporters to violence and to storm the capitol this is the outcome of trumps presidency,president,3078673709,,137,8441,0,10463,,NA,NA,MD,1/6/21
10292,1.35E+18,we are now witnessing a primal threat to our democracy constitutional remedies may include 25th amendment and impeachment and removal of the president,president,510681147,,5403,169397,0,4596,,NA,NA,NY,1/6/21
10293,1.35E+18,one big show biden will never be president,president,1.09E+18,,296,6428,1,0,,NA,NA,WA,1/6/21
10294,1.35E+18,cnn an armed insurrection of an attempted coup by president trump,president,15671638,,373,86704,0,0,,NA,NA,OR,1/6/21
10295,1.35E+18,the house and senate have broken into separate sessions to debate the first objection to presidentelect joe bidens victory watch live and follow along with analysis from our reporters,president,7.97E+17,,198,309460,0,79,,NA,NA,,1/6/21
10296,1.35E+18,i said several weeks ago that the words and actions of the president were going to get someone shot hurt or killed shots were just fired in the us capitol let that sink in for a moment,president,1.19E+18,,44,367,0,1421,,NA,NA,OR,1/6/21
10297,1.35E+18,breaking presidentelect biden is expected to make a statement soon,president,3295991025,,894,29732,0,1792,,NA,NA,CT,1/6/21
10298,1.35E+18,the president sent a mob to capitol hill now buildings are being evacuated and elected lawmakers are sheltering in their offices,president,8.06E+17,,515,195844,0,607,,NA,NA,NJ,1/6/21
10299,1.35E+18,i am safe we are sheltering in place make no mistake president trump and his enablers are directly responsible for this violence,president,1.28E+18,,1,433,0,8443,,NA,NA,,1/6/21
10300,1.35E+18,for real like who tf simps over a president lmaoooo,president,30824949,,583,30605,0,0,,NA,NA,,1/6/21
10301,1.35E+18,the dc national guard is not controlled by the mayor its controlled by the president the lack of a military response right now is a failure by the federal government to respond to an assault on one of its most important institutions engaging in its most important duty,president,19246819,,343,20454,0,15896,,NA,NA,,1/6/21
10302,1.35E+18,the president could stop this right now,president,3422049520,,194,3272,0,3452,,NA,NA,,1/6/21
10303,1.35E+18,terrorist attack against us congress has been incited by the president of the united states,president,9.21E+17,,70,6258,0,15336,,NA,NA,,1/6/21
10304,1.35E+18,lets not forget that these rioters are being motivated by a mountain of lies told by the president over an election he decisively lost words have consequences,president,7.24E+17,,2493,379525,0,412,,NA,NA,USA,1/6/21
10305,1.35E+18,this is an attempted coup fueled by the president of the united states this is not a protest its violent farright extremism and its endangering lives and our democracy at the capitol right now,president,18292407,,1508,66806,0,1153,,NA,NA,WA,1/6/21
10306,1.35E+18,the dc national guard is not controlled by the mayor its controlled by the president the lack of a military response right now is a failure by the federal government to respond to an assault on one of its most important institutions engaging in its most important duty,president,1.24E+18,,4095,37235,0,15896,,NA,NA,NE,1/6/21
10307,1.35E+18,when i saw my grandmom in november she said yeah my president lost but my party isnt going to destroy the cities they live in like the liberals oh how the tables have turned deb,president,330723973,,831,64877,15,4,,NA,NA,,1/6/21
10308,1.35E+18,breaking president trump asks for protesters at the capitol to remain peaceful and respect the law,president,1.28E+18,,167,9007,0,404,,NA,NA,,1/6/21
